Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/4           std::operator!=(std::_List_iterator<receiver> const&, std::_List_iterator<receiver> const&) [79]
                0.00    0.00       1/2           std::__cxx11::list<receiver, std::allocator<receiver> >::clear() [183]
                0.00    0.00       1/15          receiver::~receiver() [29]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z1lB5cxx11 [197]
[204]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [204]
                0.00    0.00       1/1           std::__cxx11::list<donor, std::allocator<donor> >::list() [293]
                0.00    0.00       1/5           donor::donor() [63]
                0.00    0.00       1/1           std::deque<receiver, std::allocator<receiver> >::deque() [269]
                0.00    0.00       1/1           std::__cxx11::list<receiver, std::allocator<receiver> >::list() [294]
                0.00    0.00       1/6           receiver::receiver() [46]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[205]    0.0    0.00    0.00       1         submenu() [205]
                0.00    0.00      22/83          std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [10]
                0.00    0.00      13/59          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [14]
                0.00    0.00       6/26          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [21]
                0.00    0.00       1/1           employee_validation() [202]
                0.00    0.00       1/1           manage_donor_menu() [198]
                0.00    0.00       1/1           report_corner_menu() [201]
                0.00    0.00       1/1           receiver::remove_daily_transaction_file() [215]
                0.00    0.00       1/1           receiver::view_receiver_queue() [213]
                0.00    0.00       1/6           receiver::receiver() [46]
                0.00    0.00       1/1           std::thread::thread<int (receiver::*)(), receiver, void>(int (receiver::*&&)(), receiver&&) [278]
                0.00    0.00       1/15          receiver::~receiver() [29]
                0.00    0.00       1/3           std::thread::~thread() [99]
-----------------------------------------------
                0.00    0.00       1/1           receiver::receiver(receiver&&) [216]
[206]    0.0    0.00    0.00       1         blood_donation::blood_donation(blood_donation&&) [206]
-----------------------------------------------
                0.00    0.00       1/1           manage_donor_menu() [198]
[207]    0.0    0.00    0.00       1         donor::edit_donor_data() [207]
                0.00    0.00      13/22          std::_List_iterator<donor>::operator->() const [24]
                0.00    0.00       3/20          std::__cxx11::list<donor, std::allocator<donor> >::end() [27]
                0.00    0.00       3/31          std::operator!=(std::_List_iterator<donor> const&, std::_List_iterator<donor> const&) [20]
                0.00    0.00       2/23          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [23]
                0.00    0.00       2/4           std::_List_iterator<donor>::operator++(int) [74]
                0.00    0.00       1/5           std::__cxx11::list<donor, std::allocator<donor> >::empty() const [65]
                0.00    0.00       1/14          std::__cxx11::list<donor, std::allocator<donor> >::begin() [31]
                0.00    0.00       1/5           name_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [61]
                0.00    0.00       1/5           address_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [62]
                0.00    0.00       1/5           age_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [60]
-----------------------------------------------
                0.00    0.00       1/1           manage_donor_menu() [198]
[208]    0.0    0.00    0.00       1         donor::view_donor_data() [208]
                0.00    0.00       1/5           std::__cxx11::list<donor, std::allocator<donor> >::empty() const [65]
                0.00    0.00       1/14          std::__cxx11::list<donor, std::allocator<donor> >::begin() [31]
                0.00    0.00       1/20          std::__cxx11::list<donor, std::allocator<donor> >::end() [27]
                0.00    0.00       1/31          std::operator!=(std::_List_iterator<donor> const&, std::_List_iterator<donor> const&) [20]
                0.00    0.00       1/14          std::_List_iterator<donor>::operator*() const [30]
                0.00    0.00       1/16          donor::donor(donor const&) [28]
                0.00    0.00       1/23          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [23]
                0.00    0.00       1/20          donor::~donor() [26]
-----------------------------------------------
                0.00    0.00       1/1           manage_donor_menu() [198]
[209]    0.0    0.00    0.00       1         donor::remove_donor_data() [209]
                0.00    0.00       2/20          std::__cxx11::list<donor, std::allocator<donor> >::end() [27]
                0.00    0.00       2/31          std::operator!=(std::_List_iterator<donor> const&, std::_List_iterator<donor> const&) [20]
                0.00    0.00       2/22          std::_List_iterator<donor>::operator->() const [24]
                0.00    0.00       2/23          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [23]
                0.00    0.00       1/5           std::__cxx11::list<donor, std::allocator<donor> >::empty() const [65]
                0.00    0.00       1/14          std::__cxx11::list<donor, std::allocator<donor> >::begin() [31]
                0.00    0.00       1/1           std::_List_const_iterator<donor>::_List_const_iterator(std::_List_iterator<donor> const&) [262]
                0.00    0.00       1/1           std::__cxx11::list<donor, std::allocator<donor> >::erase(std::_List_const_iterator<donor>) [291]
                0.00    0.00       1/4           std::_List_iterator<donor>::operator++(int) [74]
-----------------------------------------------
                0.00    0.00       1/1           manage_donor_menu() [198]
[210]    0.0    0.00    0.00       1         donor::view_all_donor_data() [210]
                0.00    0.00      21/95          std::setw(int) [8]
                0.00    0.00       3/31          std::operator!=(std::_List_iterator<donor> const&, std::_List_iterator<donor> const&) [20]
                0.00    0.00       2/14          std::_List_iterator<donor>::operator*() const [30]
                0.00    0.00       2/16          donor::donor(donor const&) [28]
                0.00    0.00       2/20          donor::~donor() [26]
                0.00    0.00       2/13          std::_List_iterator<donor>::operator++() [32]
                0.00    0.00       1/5           std::__cxx11::list<donor, std::allocator<donor> >::empty() const [65]
                0.00    0.00       1/14          std::__cxx11::list<donor, std::allocator<donor> >::begin() [31]
                0.00    0.00       1/20          std::__cxx11::list<donor, std::allocator<donor> >::end() [27]
-----------------------------------------------
                0.00    0.00       1/1           report_corner_menu() [201]
[211]    0.0    0.00    0.00       1         donor::five_highest_donor_report() [211]
                0.00    0.00      14/95          std::setw(int) [8]
                0.00    0.00       2/31          std::operator!=(std::_List_iterator<donor> const&, std::_List_iterator<donor> const&) [20]
                0.00    0.00       1/1           void std::__cxx11::list<donor, std::allocator<donor> >::sort<std::greater<donor> >(std::greater<donor>) [289]
                0.00    0.00       1/5           std::__cxx11::list<donor, std::allocator<donor> >::empty() const [65]
                0.00    0.00       1/14          std::__cxx11::list<donor, std::allocator<donor> >::begin() [31]
                0.00    0.00       1/20          std::__cxx11::list<donor, std::allocator<donor> >::end() [27]
                0.00    0.00       1/14          std::_List_iterator<donor>::operator*() const [30]
                0.00    0.00       1/16          donor::donor(donor const&) [28]
                0.00    0.00       1/20          donor::~donor() [26]
                0.00    0.00       1/13          std::_List_iterator<donor>::operator++() [32]
-----------------------------------------------
                0.00    0.00       1/1           int std::__invoke_impl<int, int (receiver::*)(), receiver>(std::__invoke_memfun_ref, int (receiver::*&&)(), receiver&&) [297]
[212]    0.0    0.00    0.00       1         receiver::carry_out_donation() [212]
